train_id,old_train,day_week,departure_station,departure_time,arrival_id,arrival_time,circulation,country,route_id,travel_time,d_station_group,a_station_group,d_station_group,Heavy,Electric,Diesel,H_E,H_D,N_E,loco_metatype,loco_req
137,PL022PL003,7,PL022,43863.69792,PL003,43863.87153,1,,R060,,,,,,,,,,,N_E,Type8
138,PL032PL005,7,PL032,43863.72847,PL005,43863.74444,1,,R089,,,,,,,,,,,H_E,Type5
139,PL003PL094,7,PL003,43863.73194,PL094,43863.92361,1,,R090,,,,,,,,,,,H_E,Type5
140,PL012PL020,7,PL012,43863.73264,PL020,43863.74167,1,,R081,,,,,,,,,,,N_D,Type6
141,PL094PL032,7,PL094,43863.74583,PL032,43863.85625,1,,R015,,,,,,,,,,,0,Type3
142,PL102PL026,7,PL102,43863.75,PL026,43864.0125,1,,R084,,,,,,,,,,,H_E,Type5
143,PL032PL094,7,PL032,43863.75347,PL094,43863.90556,1,,R015,,,,,,,,,,,0,Type3
144,PL094PL032,7,PL094,43863.76875,PL032,43863.86458,1,,R015,,,,,,,,,,,0,Type3
145,PL005PL094,7,PL005,43863.77153,PL094,43863.88194,1,,R091,,,,,,,,,,,H_E,Type5
146,PL020PL071,7,PL020,43863.78264,PL071,43863.85764,1,,R069,,,,,,,,,,,N_E,Type8
147,PL020PL026,7,PL020,43863.79167,PL026,43864.11736,1,,R092,,,,,,,,,,,H_E,Type5
148,PL020PL015,7,PL020,43863.8,PL015,43864.14306,1,,R129,,,,,,,,,,,H_E,Type5
149,PL020PL035,7,PL020,43863.8,PL035,43863.91319,1,,R094,,,,,,,,,,,H_D,Type4
150,PL032PL044,7,PL032,43863.80069,PL044,43863.94167,1,,R095,,,,,,,,,,,H_E,Type5
151,PL045PL101,7,PL045,43863.81458,PL101,43864.05972,1,,R096,,,,,,,,,,,H_E,Type5
152,PL015PL094,7,PL015,43863.82986,PL094,43864.05417,1,,R097,,,,,,,,,,,H_E,Type5
153,PL016PL008,7,PL016,43863.83333,PL008,43864.02292,1,,R067,,,,,,,,,,,H_D,Type4
154,PL022PL017,7,PL022,43863.875,PL017,43863.91528,1,,R068,,,,,,,,,,,N_E,Type8
155,PL013PL006,7,PL013,43863.88542,PL006,43863.99306,1,,R059,,,,,,,,,,,N_D,Type6
156,PL020PL071,7,PL020,43863.89722,PL071,43864.02153,1,,R069,,,,,,,,,,,N_E,Type8
157,PL034PL050,7,PL034,43863.90972,PL050,43863.99722,1,,R071,,,,,,,,,,,H_E,Type5
158,PL002PL007,7,PL002,43863.95556,PL007,43864.18542,1,,R098,,,,,,,,,,,N_E,Type8
159,PL006PL013,7,PL006,43863.95764,PL013,43864.05694,1,,R059,,,,,,,,,,,N_D,Type6
160,PL044PL060,7,PL044,43863.95833,PL060,43864.22014,1,,R099,,,,,,,,,,,H_E,Type5
161,PL050PL032,1,PL050,43864.01111,PL032,43864.28542,1,,R011,,,,,,,,,,,H_E,Type5
162,PL045PL011,1,PL045,43864.02986,PL011,43864.24792,1,,R100,,,,,,,,,,,H_E,Type5
163,PL017PL020,1,PL017,43864.05764,PL020,43864.12569,1,,R024,,,,,,,,,,,N_E,Type8
164,PL101PL015,1,PL101,43864.07361,PL015,43864.33125,1,,R101,,,,,,,,,,,H_E,Type5
165,PL048PL050,1,PL048,43864.08056,PL050,43864.275,1,,R078,,,,,,,,,,,H_E,Type5
166,PL032PL050,1,PL032,43864.10417,PL050,43864.34931,1,,R011,,,,,,,,,,,H_E,Type5
167,PL020PL012,1,PL020,43864.12639,PL012,43864.13611,1,,R081,,,,,,,,,,,N_D,Type6
168,PL020PL035,1,PL020,43864.15347,PL035,43864.30208,1,,R094,,,,,,,,,,,H_D,Type4
169,PL013PL006,1,PL013,43864.1625,PL006,43864.31181,1,,R059,,,,,,,,,,,N_D,Type6
170,PL094PL011,1,PL094,43864.17708,PL011,43864.18542,1,,R038,,,,,,,,,,,0,Type3
171,PL094PL058,1,PL094,43864.19444,PL058,43864.23958,1,,R102,,,,,,,,,,,N_D,Type6
172,PL026PL003,1,PL026,43864.19722,PL003,43864.27292,1,,R027,,,,,,,,,,,H_E,Type5
173,PL012PL020,1,PL012,43864.21528,PL020,43864.225,1,,R081,,,,,,,,,,,N_D,Type6
174,PL033PL003,1,PL033,43864.21528,PL003,43864.24028,1,,R048,,,,,,,,,,,N_D,Type7
175,PL007PL094,1,PL007,43864.21806,PL094,43864.46597,1,,R039,,,,,,,,,,,N_E,Type8
176,PL094PL029,1,PL094,43864.23819,PL029,43864.24792,1,,R053,,,,,,,,,,,N_D,Type6
177,PL094PL011,1,PL094,43864.24306,PL011,43864.24931,1,,R038,,,,,,,,,,,N_D,Type6
178,PL020PL017,1,PL020,43864.25,PL017,43864.30556,1,,R024,,,,,,,,,,,N_E,Type8
179,PL060PL116,1,PL060,43864.26458,PL116,43864.29306,1,,R103,,,,,,,,,,,H_D,Type4
180,PL050PL032,1,PL050,43864.28889,PL032,43864.56528,1,,R011,,,,,,,,,,,H_E,Type5
181,PL020PL056,1,PL020,43864.30486,PL056,43864.31944,1,,R109,,,,,,,,,,,N_D,Type6
182,PL017PL028,1,PL017,43864.31181,PL028,43864.33333,1,,R111,,,,,,,,,,,N_D,Type6
183,PL050PL048,1,PL050,43864.36319,PL048,43864.58611,1,,R078,,,,,,,,,,,H_E,Type5
184,PL022PL067,1,PL022,43864.375,PL067,43864.3875,1,,R113,,,,,,,,,,,N_D,Type6
185,PL094PL029,1,PL094,43864.38542,PL029,43864.39792,1,,R053,,,,,,,,,,,N_D,Type6
186,PL003PL066,1,PL003,43864.38958,PL066,43864.43056,1,,R116,,,,,,,,,,,N_D,Type7
187,PL020PL065,1,PL020,43864.39236,PL065,43864.45486,1,,R118,,,,,,,,,,,N_D,Type6
188,PL003PL026,1,PL003,43864.40625,PL026,43864.48958,1,,R027,,,,,,,,,,,H_E,Type5
189,PL006PL020,1,PL006,43864.41389,PL020,43864.76597,1,,R054,,,,,,,,,,,N_E,Type8
190,PL008PL016,1,PL008,43864.41667,PL016,43864.5625,1,,R067,,,,,,,,,,,H_D,Type4
191,PL011PL032,1,PL011,43864.41736,PL032,43864.55625,1,,R052,,,,,,,,,,,0,Type3
192,PL002PL013,1,PL002,43864.41875,PL013,43864.51597,1,,R055,,,,,,,,,,,N_D,Type6
193,PL017PL022,1,PL017,43864.43681,PL022,43864.48819,1,,R068,,,,,,,,,,,N_E,Type8
194,PL003PL022,1,PL003,43864.45139,PL022,43864.59514,1,,R060,,,,,,,,,,,N_E,Type8
195,PL056PL020,1,PL056,43864.47917,PL020,43864.49306,1,,R109,,,,,,,,,,,N_D,Type6
196,PL103PL094,1,PL103,43864.47917,PL094,43864.48958,1,,R110,,,,,,,,,,,N_D,Type6
197,PL028PL017,1,PL028,43864.52431,PL017,43864.54028,1,,R111,,,,,,,,,,,N_D,Type6
198,PL017PL061,1,PL017,43864.52778,PL061,43864.54306,1,,R121,,,,,,,,,,,N_D,Type6
199,PL094PL011,1,PL094,43864.54167,PL011,43864.55,1,,R038,,,,,,,,,,,0,Type3
200,PL067PL022,1,PL067,43864.54375,PL022,43864.55625,1,,R113,,,,,,,,,,,N_D,Type6
201,PL069PL068,1,PL069,43864.54444,PL068,43864.59097,1,,R122,,,,,,,,,,,0,Type2
202,PL029PL094,1,PL029,43864.54861,PL094,43864.55903,1,,R053,,,,,,,,,,,N_D,Type6
203,PL059PL057,1,PL059,43864.55,PL057,43865.01458,1,,R115,,,,,,,,,,,H_D,Type4
204,PL066PL003,1,PL066,43864.55556,PL003,43864.59931,1,,R116,,,,,,,,,,,N_D,Type7
205,PL006PL020,1,PL006,43864.55903,PL020,43864.86111,1,,R054,,,,,,,,,,,N_E,Type8
206,PL035PL085,1,PL035,43864.57292,PL085,43864.61111,1,,R126,,,,,,,,,,,H_D,Type4
207,PL065PL020,1,PL065,43864.58333,PL020,43864.64375,1,,R118,,,,,,,,,,,N_D,Type6
208,PL013PL002,1,PL013,43864.5875,PL002,43864.70694,1,,R055,,,,,,,,,,,N_D,Type6
209,PL029PL094,1,PL029,43864.59583,PL094,43864.60764,1,,R053,,,,,,,,,,,N_D,Type6
210,PL094PL032,1,PL094,43864.64236,PL032,43864.78611,1,,R015,,,,,,,,,,,0,Type3
211,PL003PL070,1,PL003,43864.64931,PL070,43864.66111,1,,R125,,,,,,,,,,,N_D,Type7
212,PL011PL094,1,PL011,43864.68403,PL094,43864.69028,1,,R038,,,,,,,,,,,N_D,Type6
213,PL006PL013,1,PL006,43864.6875,PL013,43864.80486,1,,R059,,,,,,,,,,,N_D,Type6
214,PL022PL003,1,PL022,43864.70139,PL003,43864.86944,1,,R060,,,,,,,,,,,N_E,Type8
215,PL011PL094,1,PL011,43864.71597,PL094,43864.72153,1,,R038,,,,,,,,,,,0,Type3
216,PL002PL037,1,PL002,43864.74306,PL037,43865.03472,1,,R120,,,,,,,,,,,N_E,Type8
217,PL061PL017,1,PL061,43864.75,PL017,43864.76458,1,,R121,,,,,,,,,,,N_D,Type6
218,PL068PL069,1,PL068,43864.75278,PL069,43864.78958,1,,R122,,,,,,,,,,,0,Type2
219,PL032PL094,1,PL032,43864.75347,PL094,43864.90556,1,,R015,,,,,,,,,,,0,Type3
220,PL015PL101,1,PL015,43864.78194,PL101,43864.98333,1,,R101,,,,,,,,,,,H_E,Type5
221,PL020PL071,1,PL020,43864.78264,PL071,43864.85625,1,,R069,,,,,,,,,,,N_E,Type8
222,PL011PL015,1,PL011,43864.79514,PL015,43865.05278,1,,R123,,,,,,,,,,,H_E,Type5
223,PL030PL002,1,PL030,43864.81042,PL002,43864.97431,1,,R156,,,,,,,,,,,N_E,Type8
224,PL070PL003,1,PL070,43864.81736,PL003,43864.82917,1,,R125,,,,,,,,,,,N_D,Type7
225,PL058PL094,1,PL058,43864.83333,PL094,43864.87639,1,,R102,,,,,,,,,,,N_D,Type6
226,PL085PL035,1,PL085,43864.83333,PL035,43864.86528,1,,R126,,,,,,,,,,,H_D,Type4
227,PL016PL008,1,PL016,43864.83333,PL008,43865.02292,1,,R067,,,,,,,,,,,H_D,Type4
228,PL094PL011,1,PL094,43864.84028,PL011,43864.84861,1,,R038,,,,,,,,,,,0,Type3
229,PL022PL017,1,PL022,43864.875,PL017,43864.91528,1,,R068,,,,,,,,,,,N_E,Type8
230,PL020PL012,1,PL020,43864.875,PL012,43864.8875,1,,R081,,,,,,,,,,,N_D,Type6
231,PL013PL006,1,PL013,43864.88542,PL006,43864.99306,1,,R059,,,,,,,,,,,N_D,Type6
232,PL020PL071,1,PL020,43864.89722,PL071,43865.02153,1,,R069,,,,,,,,,,,N_E,Type8
233,PL094PL015,1,PL094,43864.91806,PL015,43865.23611,1,,R097,,,,,,,,,,,H_E,Type5
234,PL032PL050,1,PL032,43864.91944,PL050,43865.13403,1,,R011,,,,,,,,,,,H_E,Type5
235,PL003PL033,1,PL003,43864.93819,PL033,43864.96528,1,,R048,,,,,,,,,,,N_D,Type7
236,PL002PL007,1,PL002,43864.95556,PL007,43865.18542,1,,R098,,,,,,,,,,,N_E,Type8
237,PL006PL013,1,PL006,43864.95764,PL013,43865.05694,1,,R059,,,,,,,,,,,N_D,Type6
238,PL024PL032,1,PL024,43864.95833,PL032,43865.16667,1,,R083,,,,,,,,,,,N_E,Type8
239,PL022PL008,1,PL022,43864.97083,PL008,43865.04028,1,,R127,,,,,,,,,,,N_D,Type6
240,PL011PL094,1,PL011,43864.97917,PL094,43864.98472,1,,R038,,,,,,,,,,,0,Type3
241,PL101PL045,2,PL101,43865.00069,PL045,43865.25764,1,,R096,,,,,,,,,,,H_E,Type5
242,PL032PL094,2,PL032,43865.04931,PL094,43865.19583,1,,R015,,,,,,,,,,,0,Type3
243,PL057PL094,2,PL057,43865.05625,PL094,43865.38542,1,,R137,,,,,,,,,,,N_E,Type8
244,PL017PL020,2,PL017,43865.05764,PL020,43865.12569,1,,R024,,,,,,,,,,,N_E,Type8
245,PL020PL016,2,PL020,43865.06667,PL016,43865.08333,1,,R022,,,,,,,,,,,N_D,Type6
246,PL048PL050,2,PL048,43865.08056,PL050,43865.275,1,,R078,,,,,,,,,,,H_E,Type5
247,PL015PL031,2,PL015,43865.10417,PL031,43865.13264,1,,R128,,,,,,,,,,,H_E,Type5
248,PL032PL050,2,PL032,43865.10417,PL050,43865.34931,1,,R011,,,,,,,,,,,H_E,Type5
249,PL012PL020,2,PL012,43865.125,PL020,43865.14097,1,,R081,,,,,,,,,,,N_D,Type6
250,PL050PL034,2,PL050,43865.14792,PL034,43865.23403,1,,R071,,,,,,,,,,,H_E,Type5
251,PL013PL006,2,PL013,43865.1625,PL006,43865.31181,1,,R059,,,,,,,,,,,N_D,Type6
252,PL008PL022,2,PL008,43865.16667,PL022,43865.24931,1,,R127,,,,,,,,,,,N_D,Type6
