train_id,old_train,day_week,departure_station,departure_time,arrival_id,arrival_time,circulation,country,route_id,travel_time,d_station_group,a_station_group,d_station_group,Heavy,Electric,Diesel,H_E,H_D,N_E,loco_metatype,loco_req
1257,PL033PL003,6,PL033,43876.21528,PL003,43876.24028,3,,R048,,,,,,,,,,,N_D,Type7
1258,PL007PL094,6,PL007,43876.21736,PL094,43876.46597,3,,R039,,,,,,,,,,,N_E,Type8
1259,PL032PL094,6,PL032,43876.22222,PL094,43876.3375,3,,R015,,,,,,,,,,,0,Type3
1260,PL016PL020,6,PL016,43876.22361,PL020,43876.24028,3,,R022,,,,,,,,,,,N_D,Type6
1261,PL094PL011,6,PL094,43876.24306,PL011,43876.24931,3,,R038,,,,,,,,,,,N_D,Type6
1262,PL015PL011,6,PL015,43876.24653,PL011,43876.53819,3,,R123,,,,,,,,,,,H_E,Type5
1263,PL020PL017,6,PL020,43876.25,PL017,43876.30486,3,,R024,,,,,,,,,,,N_E,Type8
1264,PL003PL026,6,PL003,43876.26944,PL026,43876.33403,3,,R027,,,,,,,,,,,H_E,Type5
1265,PL094PL011,6,PL094,43876.27917,PL011,43876.28472,3,,R038,,,,,,,,,,,0,Type3
1266,PL035PL020,6,PL035,43876.28819,PL020,43876.55486,3,,R094,,,,,,,,,,,H_D,Type4
1267,PL050PL032,6,PL050,43876.28889,PL032,43876.56528,3,,R011,,,,,,,,,,,H_E,Type5
1268,PL032PL050,6,PL032,43876.3375,PL050,43876.59653,3,,R011,,,,,,,,,,,H_E,Type5
1269,PL026PL003,6,PL026,43876.34167,PL003,43876.425,3,,R027,,,,,,,,,,,H_E,Type5
1270,PL050PL048,6,PL050,43876.36319,PL048,43876.58611,3,,R078,,,,,,,,,,,H_E,Type5
1271,PL020PL076,6,PL020,43876.375,PL076,43876.41667,3,,R051,,,,,,,,,,,N_D,Type6
1272,PL006PL007,6,PL006,43876.37847,PL007,43876.56944,3,,R035,,,,,,,,,,,N_E,Type8
1273,PL094PL029,6,PL094,43876.38542,PL029,43876.39792,3,,R053,,,,,,,,,,,N_D,Type6
1274,PL003PL026,6,PL003,43876.40625,PL026,43876.48958,3,,R027,,,,,,,,,,,H_E,Type5
1275,PL011PL094,6,PL011,43876.40625,PL094,43876.41181,3,,R038,,,,,,,,,,,0,Type3
1276,PL094PL007,6,PL094,43876.40833,PL007,43876.59931,3,,R039,,,,,,,,,,,N_E,Type8
1277,PL019PL022,6,PL019,43876.41667,PL022,43876.5,3,,R043,,,,,,,,,,,N_D,Type6
1278,PL008PL016,6,PL008,43876.41667,PL016,43876.5625,3,,R067,,,,,,,,,,,H_D,Type4
1279,PL011PL032,6,PL011,43876.41736,PL032,43876.55625,3,,R052,,,,,,,,,,,0,Type3
1280,PL002PL013,6,PL002,43876.41875,PL013,43876.51597,3,,R055,,,,,,,,,,,N_D,Type6
1281,PL017PL022,6,PL017,43876.43611,PL022,43876.4875,3,,R068,,,,,,,,,,,N_E,Type8
1282,PL003PL022,6,PL003,43876.45139,PL022,43876.59514,3,,R060,,,,,,,,,,,N_E,Type8
1283,PL015PL101,6,PL015,43876.4625,PL101,43876.65,3,,R101,,,,,,,,,,,H_E,Type5
1284,PL003PL033,6,PL003,43876.47014,PL033,43876.49167,3,,R048,,,,,,,,,,,H_E,Type5
1285,PL094PL032,6,PL094,43876.47431,PL032,43876.60278,3,,R015,,,,,,,,,,,0,Type3
1286,PL015PL077,6,PL015,43876.5,PL077,43876.90625,3,,R145,,,,,,,,,,,H_E,Type5
1287,PL032PL011,6,PL032,43876.5,PL011,43876.63194,3,,R052,,,,,,,,,,,H_E,Type5
1288,PL076PL020,6,PL076,43876.5,PL020,43876.54167,3,,R051,,,,,,,,,,,N_D,Type6
1289,PL094PL011,6,PL094,43876.54167,PL011,43876.54931,3,,R038,,,,,,,,,,,0,Type3
1290,PL029PL094,6,PL029,43876.54861,PL094,43876.55903,3,,R053,,,,,,,,,,,N_D,Type6
1291,PL032PL094,6,PL032,43876.55694,PL094,43876.75486,3,,R015,,,,,,,,,,,0,Type3
1292,PL006PL020,6,PL006,43876.55903,PL020,43876.86111,3,,R054,,,,,,,,,,,N_E,Type8
1293,PL013PL002,6,PL013,43876.5875,PL002,43876.70694,3,,R055,,,,,,,,,,,N_D,Type6
1294,PL050PL034,6,PL050,43876.61042,PL034,43876.7,3,,R071,,,,,,,,,,,H_E,Type5
1295,PL007PL011,6,PL007,43876.61111,PL011,43876.79931,3,,R172,,,,,,,,,,,N_E,Type8
1296,PL106PL083,6,PL106,43876.61458,PL083,43876.97222,3,,R176,,,,,,,,,,,H_E,Type5
1297,PL094PL032,6,PL094,43876.64236,PL032,43876.78611,3,,R015,,,,,,,,,,,0,Type3
1298,PL101PL107,6,PL101,43876.66319,PL107,43876.88611,3,,R177,,,,,,,,,,,H_E,Type5
1299,PL033PL003,6,PL033,43876.67431,PL003,43876.69583,3,,R048,,,,,,,,,,,H_E,Type5
1300,PL011PL094,6,PL011,43876.68403,PL094,43876.69028,3,,R038,,,,,,,,,,,N_D,Type6
1301,PL006PL013,6,PL006,43876.6875,PL013,43876.80486,3,,R059,,,,,,,,,,,N_D,Type6
1302,PL022PL003,6,PL022,43876.70139,PL003,43876.87014,3,,R060,,,,,,,,,,,N_E,Type8
1303,PL011PL094,6,PL011,43876.72222,PL094,43876.72778,3,,R038,,,,,,,,,,,0,Type3
1304,PL003PL026,6,PL003,43876.72361,PL026,43876.80486,3,,R027,,,,,,,,,,,H_E,Type5
1305,PL007PL002,6,PL007,43876.73472,PL002,43876.96806,3,,R098,,,,,,,,,,,N_E,Type8
1306,PL037PL011,6,PL037,43876.82917,PL011,43877.04375,3,,R070,,,,,,,,,,,H_E,Type5
1307,PL016PL008,6,PL016,43876.83333,PL008,43877.02292,3,,R067,,,,,,,,,,,H_D,Type4
1308,PL094PL011,6,PL094,43876.84028,PL011,43876.84792,3,,R038,,,,,,,,,,,0,Type3
1309,PL071PL047,6,PL071,43876.85903,PL047,43876.96944,3,,R066,,,,,,,,,,,N_E,Type8
1310,PL022PL017,6,PL022,43876.875,PL017,43876.91528,3,,R068,,,,,,,,,,,N_E,Type8
1311,PL013PL006,6,PL013,43876.88542,PL006,43876.99306,3,,R059,,,,,,,,,,,N_D,Type6
1312,PL107PL045,6,PL107,43876.88611,PL045,43876.94375,3,,R178,,,,,,,,,,,H_E,Type5
1313,PL018PL105,6,PL018,43876.88819,PL105,43877.28472,3,,R186,,,,,,,,,,,H_E,Type5
1314,PL094PL015,6,PL094,43876.89583,PL015,43877.23611,3,,R097,,,,,,,,,,,H_E,Type5
1315,PL020PL071,6,PL020,43876.89722,PL071,43877.02153,3,,R069,,,,,,,,,,,N_E,Type8
1316,PL011PL037,6,PL011,43876.90417,PL037,43877.225,3,,R070,,,,,,,,,,,H_E,Type5
1317,PL034PL050,6,PL034,43876.90972,PL050,43876.99653,3,,R071,,,,,,,,,,,H_E,Type5
1318,PL030PL094,6,PL030,43876.92431,PL094,43877.19375,3,,R085,,,,,,,,,,,H_E,Type5
1319,PL077PL034,6,PL077,43876.92708,PL034,43877.16667,3,,R074,,,,,,,,,,,H_E,Type5
1320,PL003PL033,6,PL003,43876.93819,PL033,43876.96528,3,,R048,,,,,,,,,,,N_D,Type7
1321,PL006PL013,6,PL006,43876.95764,PL013,43877.05694,3,,R059,,,,,,,,,,,N_D,Type6
1322,PL011PL094,6,PL011,43876.97917,PL094,43876.98472,3,,R038,,,,,,,,,,,0,Type3
1323,PL047PL006,6,PL047,43876.98333,PL006,43877.30208,3,,R077,,,,,,,,,,,N_E,Type8
1324,PL050PL032,7,PL050,43877.01042,PL032,43877.28542,3,,R011,,,,,,,,,,,H_E,Type5
1325,PL094PL007,7,PL094,43877.03194,PL007,43877.33194,3,,R039,,,,,,,,,,,N_E,Type8
1326,PL017PL020,7,PL017,43877.05764,PL020,43877.12569,3,,R024,,,,,,,,,,,N_E,Type8
1327,PL026PL003,7,PL026,43877.06667,PL003,43877.13472,3,,R027,,,,,,,,,,,H_E,Type5
1328,PL048PL050,7,PL048,43877.08056,PL050,43877.275,3,,R078,,,,,,,,,,,H_E,Type5
1329,PL032PL050,7,PL032,43877.10417,PL050,43877.34931,3,,R011,,,,,,,,,,,H_E,Type5
1330,PL013PL006,7,PL013,43877.1625,PL006,43877.31181,3,,R059,,,,,,,,,,,N_D,Type6
1331,PL011PL045,7,PL011,43877.16667,PL045,43877.41319,3,,R100,,,,,,,,,,,H_E,Type5
1332,PL094PL005,7,PL094,43877.17639,PL005,43877.27986,3,,R091,,,,,,,,,,,H_E,Type5
1333,PL026PL003,7,PL026,43877.19722,PL003,43877.27292,3,,R027,,,,,,,,,,,H_E,Type5
1334,PL003PL047,7,PL003,43877.20417,PL047,43877.48264,3,,R174,,,,,,,,,,,N_E,Type8
1335,PL026PL020,7,PL026,43877.20833,PL020,43877.61806,3,,R092,,,,,,,,,,,H_E,Type5
1336,PL032PL094,7,PL032,43877.20833,PL094,43877.32431,3,,R015,,,,,,,,,,,H_E,Type5
1337,PL033PL003,7,PL033,43877.21528,PL003,43877.24028,3,,R048,,,,,,,,,,,N_D,Type7
1338,PL020PL012,7,PL020,43877.22917,PL012,43877.24028,3,,R081,,,,,,,,,,,N_D,Type6
1339,PL020PL017,7,PL020,43877.25,PL017,43877.30486,3,,R024,,,,,,,,,,,N_E,Type8
1340,PL050PL032,7,PL050,43877.28889,PL032,43877.56528,3,,R011,,,,,,,,,,,H_E,Type5
1341,PL005PL032,7,PL005,43877.29375,PL032,43877.30903,3,,R089,,,,,,,,,,,H_E,Type5
1342,PL105PL071,7,PL105,43877.31042,PL071,43877.45556,3,,R188,,,,,,,,,,,H_E,Type5
1343,PL032PL050,7,PL032,43877.3375,PL050,43877.59653,3,,R011,,,,,,,,,,,H_E,Type5
1344,PL007PL006,7,PL007,43877.34931,PL006,43877.53958,3,,R035,,,,,,,,,,,N_E,Type8
1345,PL050PL048,7,PL050,43877.36319,PL048,43877.58611,3,,R078,,,,,,,,,,,H_E,Type5
1346,PL006PL020,7,PL006,43877.37708,PL020,43877.76597,3,,R054,,,,,,,,,,,N_E,Type8
1347,PL003PL026,7,PL003,43877.37708,PL026,43877.46042,3,,R027,,,,,,,,,,,H_E,Type5
1348,PL094PL030,7,PL094,43877.38819,PL030,43877.65486,3,,R085,,,,,,,,,,,H_E,Type5
1349,PL011PL094,7,PL011,43877.40625,PL094,43877.41181,3,,R038,,,,,,,,,,,0,Type3
1350,PL094PL032,7,PL094,43877.41597,PL032,43877.52222,3,,R015,,,,,,,,,,,H_E,Type5
1351,PL083PL010,7,PL083,43877.41667,PL010,43877.75,3,,R151,,,,,,,,,,,H_E,Type5
1352,PL099PL001,7,PL099,43877.41667,PL001,43877.82292,3,,R181,,,,,,,,,,,H_E,Type5
1353,PL008PL016,7,PL008,43877.41667,PL016,43877.5625,3,,R067,,,,,,,,,,,H_D,Type4
1354,PL002PL013,7,PL002,43877.41875,PL013,43877.51597,3,,R055,,,,,,,,,,,N_D,Type6
1355,PL094PL032,7,PL094,43877.42431,PL032,43877.60556,3,,R015,,,,,,,,,,,0,Type3
1356,PL017PL022,7,PL017,43877.43611,PL022,43877.4875,3,,R068,,,,,,,,,,,N_E,Type8
1357,PL003PL022,7,PL003,43877.45139,PL022,43877.59514,3,,R060,,,,,,,,,,,N_E,Type8
1358,PL035PL020,7,PL035,43877.45833,PL020,43877.625,3,,R094,,,,,,,,,,,H_D,Type4
1359,PL011PL032,7,PL011,43877.48264,PL032,43877.62083,3,,R052,,,,,,,,,,,H_E,Type5
1360,PL094PL003,7,PL094,43877.48264,PL003,43877.65069,3,,R090,,,,,,,,,,,H_E,Type5
1361,PL047PL012,7,PL047,43877.51319,PL012,43877.52431,3,,R173,,,,,,,,,,,N_D,Type6
1362,PL006PL020,7,PL006,43877.55903,PL020,43877.86111,3,,R054,,,,,,,,,,,N_E,Type8
1363,PL003PL045,7,PL003,43877.56528,PL045,43877.58819,3,,R135,,,,,,,,,,,N_D,Type7
1364,PL011PL032,7,PL011,43877.58472,PL032,43877.72222,3,,R052,,,,,,,,,,,0,Type3
1365,PL013PL002,7,PL013,43877.5875,PL002,43877.70694,3,,R055,,,,,,,,,,,N_D,Type6
1366,PL050PL034,7,PL050,43877.61042,PL034,43877.7,3,,R071,,,,,,,,,,,H_E,Type5
1367,PL006PL013,7,PL006,43877.6875,PL013,43877.80486,3,,R059,,,,,,,,,,,N_D,Type6
1368,PL022PL003,7,PL022,43877.70139,PL003,43877.87014,3,,R060,,,,,,,,,,,N_E,Type8
1369,PL032PL005,7,PL032,43877.72847,PL005,43877.74444,3,,R089,,,,,,,,,,,H_E,Type5
1370,PL003PL094,7,PL003,43877.73194,PL094,43877.92361,3,,R090,,,,,,,,,,,H_E,Type5
1371,PL012PL020,7,PL012,43877.73264,PL020,43877.74167,3,,R081,,,,,,,,,,,N_D,Type6
1372,PL032PL094,7,PL032,43877.75347,PL094,43877.90556,3,,R015,,,,,,,,,,,0,Type3
1373,PL005PL094,7,PL005,43877.77153,PL094,43877.88194,3,,R091,,,,,,,,,,,H_E,Type5
1374,PL020PL071,7,PL020,43877.78264,PL071,43877.85764,3,,R069,,,,,,,,,,,N_E,Type8
1375,PL020PL026,7,PL020,43877.79167,PL026,43878.20139,3,,R092,,,,,,,,,,,H_E,Type5
1376,PL020PL035,7,PL020,43877.79167,PL035,43877.95833,3,,R094,,,,,,,,,,,H_D,Type4
1377,PL032PL044,7,PL032,43877.80069,PL044,43877.94167,3,,R095,,,,,,,,,,,H_E,Type5
1378,PL020PL015,7,PL020,43877.80069,PL015,43878.15694,3,,R129,,,,,,,,,,,H_E,Type5
1379,PL015PL094,7,PL015,43877.82986,PL094,43878.05417,3,,R097,,,,,,,,,,,H_E,Type5
1380,PL016PL008,7,PL016,43877.83333,PL008,43878.02292,3,,R067,,,,,,,,,,,H_D,Type4
1381,PL001PL015,7,PL001,43877.84375,PL015,43878.20833,3,,R183,,,,,,,,,,,H_E,Type5
1382,PL045PL101,7,PL045,43877.85417,PL101,43878.07708,3,,R096,,,,,,,,,,,H_E,Type5
1383,PL022PL017,7,PL022,43877.875,PL017,43877.91528,3,,R068,,,,,,,,,,,N_E,Type8
1384,PL013PL006,7,PL013,43877.88542,PL006,43877.99306,3,,R059,,,,,,,,,,,N_D,Type6
1385,PL020PL071,7,PL020,43877.89722,PL071,43878.02153,3,,R069,,,,,,,,,,,N_E,Type8
1386,PL034PL050,7,PL034,43877.90972,PL050,43877.99653,3,,R071,,,,,,,,,,,H_E,Type5
1387,PL003PL033,7,PL003,43877.93819,PL033,43877.96528,3,,R048,,,,,,,,,,,N_D,Type7
1388,PL002PL007,7,PL002,43877.95556,PL007,43878.19583,3,,R098,,,,,,,,,,,N_E,Type8
1389,PL006PL013,7,PL006,43877.95764,PL013,43878.05694,3,,R059,,,,,,,,,,,N_D,Type6
1390,PL044PL060,7,PL044,43877.95833,PL060,43878.22014,3,,R099,,,,,,,,,,,H_E,Type5
1391,PL050PL032,1,PL050,43878.01042,PL032,43878.28542,3,,R011,,,,,,,,,,,H_E,Type5
1392,PL045PL011,1,PL045,43878.02986,PL011,43878.24792,3,,R100,,,,,,,,,,,H_E,Type5
1393,PL017PL020,1,PL017,43878.05764,PL020,43878.12569,3,,R024,,,,,,,,,,,N_E,Type8
1394,PL048PL050,1,PL048,43878.08056,PL050,43878.275,3,,R078,,,,,,,,,,,H_E,Type5
1395,PL101PL015,1,PL101,43878.09097,PL015,43878.27569,3,,R101,,,,,,,,,,,H_E,Type5
1396,PL032PL050,1,PL032,43878.10417,PL050,43878.34931,3,,R011,,,,,,,,,,,H_E,Type5
1397,PL020PL012,1,PL020,43878.12639,PL012,43878.13611,3,,R081,,,,,,,,,,,N_D,Type6
1398,PL020PL035,1,PL020,43878.15347,PL035,43878.30208,3,,R094,,,,,,,,,,,H_D,Type4
1399,PL013PL006,1,PL013,43878.1625,PL006,43878.31181,3,,R059,,,,,,,,,,,N_D,Type6
1400,PL094PL011,1,PL094,43878.17708,PL011,43878.18542,3,,R038,,,,,,,,,,,0,Type3
1401,PL094PL058,1,PL094,43878.19444,PL058,43878.23958,3,,R102,,,,,,,,,,,N_D,Type6
1402,PL026PL003,1,PL026,43878.19722,PL003,43878.27292,3,,R027,,,,,,,,,,,H_E,Type5
1403,PL033PL003,1,PL033,43878.21528,PL003,43878.24028,3,,R048,,,,,,,,,,,N_D,Type7
1404,PL012PL020,1,PL012,43878.21528,PL020,43878.225,3,,R081,,,,,,,,,,,N_D,Type6
1405,PL007PL094,1,PL007,43878.21736,PL094,43878.46597,3,,R039,,,,,,,,,,,N_E,Type8
1406,PL094PL029,1,PL094,43878.23819,PL029,43878.24792,3,,R053,,,,,,,,,,,N_D,Type6
1407,PL094PL011,1,PL094,43878.24306,PL011,43878.24931,3,,R038,,,,,,,,,,,N_D,Type6
1408,PL060PL116,1,PL060,43878.26458,PL116,43878.29306,3,,R103,,,,,,,,,,,H_D,Type4
1409,PL020PL017,1,PL020,43878.26944,PL017,43878.32431,3,,R024,,,,,,,,,,,N_E,Type8
1410,PL050PL032,1,PL050,43878.28889,PL032,43878.56528,3,,R011,,,,,,,,,,,H_E,Type5
1411,PL020PL056,1,PL020,43878.30486,PL056,43878.31944,3,,R109,,,,,,,,,,,N_D,Type6
1412,PL017PL028,1,PL017,43878.31181,PL028,43878.33333,3,,R111,,,,,,,,,,,N_D,Type6
1413,PL050PL048,1,PL050,43878.36319,PL048,43878.58611,3,,R078,,,,,,,,,,,H_E,Type5
1414,PL022PL067,1,PL022,43878.375,PL067,43878.3875,3,,R113,,,,,,,,,,,N_D,Type6
1415,PL006PL020,1,PL006,43878.37708,PL020,43878.76597,3,,R054,,,,,,,,,,,N_E,Type8
1416,PL003PL026,1,PL003,43878.37708,PL026,43878.46042,3,,R027,,,,,,,,,,,H_E,Type5
1417,PL094PL029,1,PL094,43878.38542,PL029,43878.39792,3,,R053,,,,,,,,,,,N_D,Type6
1418,PL032PL094,1,PL032,43878.38889,PL094,43878.49236,3,,R015,,,,,,,,,,,0,Type3
1419,PL003PL066,1,PL003,43878.38958,PL066,43878.43056,3,,R116,,,,,,,,,,,N_D,Type7
1420,PL020PL065,1,PL020,43878.39236,PL065,43878.45486,3,,R118,,,,,,,,,,,N_D,Type6
1421,PL008PL016,1,PL008,43878.41667,PL016,43878.5625,3,,R067,,,,,,,,,,,H_D,Type4
1422,PL011PL032,1,PL011,43878.41736,PL032,43878.55625,3,,R052,,,,,,,,,,,0,Type3
1423,PL002PL013,1,PL002,43878.41875,PL013,43878.51597,3,,R055,,,,,,,,,,,N_D,Type6
1424,PL017PL022,1,PL017,43878.44931,PL022,43878.49444,3,,R068,,,,,,,,,,,N_E,Type8
1425,PL003PL022,1,PL003,43878.45139,PL022,43878.59514,3,,R060,,,,,,,,,,,N_E,Type8
1426,PL103PL094,1,PL103,43878.47917,PL094,43878.48958,3,,R110,,,,,,,,,,,N_D,Type6
1427,PL056PL020,1,PL056,43878.47917,PL020,43878.49306,3,,R109,,,,,,,,,,,N_D,Type6
1428,PL028PL017,1,PL028,43878.52431,PL017,43878.54028,3,,R111,,,,,,,,,,,N_D,Type6
1429,PL017PL061,1,PL017,43878.52778,PL061,43878.54306,3,,R121,,,,,,,,,,,N_D,Type6
1430,PL094PL011,1,PL094,43878.54167,PL011,43878.54931,3,,R038,,,,,,,,,,,0,Type3
1431,PL067PL022,1,PL067,43878.54375,PL022,43878.55625,3,,R113,,,,,,,,,,,N_D,Type6
1432,PL069PL068,1,PL069,43878.54444,PL068,43878.59097,3,,R122,,,,,,,,,,,0,Type2
1433,PL029PL094,1,PL029,43878.54861,PL094,43878.55903,3,,R053,,,,,,,,,,,N_D,Type6
1434,PL066PL003,1,PL066,43878.55556,PL003,43878.59931,3,,R116,,,,,,,,,,,N_D,Type7
1435,PL006PL020,1,PL006,43878.55903,PL020,43878.86111,3,,R054,,,,,,,,,,,N_E,Type8
1436,PL035PL085,1,PL035,43878.57292,PL085,43878.61111,3,,R126,,,,,,,,,,,H_D,Type4
1437,PL065PL020,1,PL065,43878.58333,PL020,43878.64375,3,,R118,,,,,,,,,,,N_D,Type6
1438,PL013PL002,1,PL013,43878.5875,PL002,43878.70694,3,,R055,,,,,,,,,,,N_D,Type6
1439,PL029PL094,1,PL029,43878.59583,PL094,43878.60764,3,,R053,,,,,,,,,,,N_D,Type6
1440,PL094PL032,1,PL094,43878.64236,PL032,43878.78611,3,,R015,,,,,,,,,,,0,Type3
1441,PL003PL070,1,PL003,43878.64931,PL070,43878.66111,3,,R125,,,,,,,,,,,N_D,Type7
1442,PL011PL094,1,PL011,43878.68403,PL094,43878.69028,3,,R038,,,,,,,,,,,N_D,Type6
1443,PL006PL013,1,PL006,43878.6875,PL013,43878.80486,3,,R059,,,,,,,,,,,N_D,Type6
1444,PL011PL094,1,PL011,43878.72222,PL094,43878.72778,3,,R038,,,,,,,,,,,0,Type3
1445,PL022PL003,1,PL022,43878.72917,PL003,43878.88958,3,,R060,,,,,,,,,,,N_E,Type8
1446,PL061PL017,1,PL061,43878.75,PL017,43878.76458,3,,R121,,,,,,,,,,,N_D,Type6
1447,PL068PL069,1,PL068,43878.75278,PL069,43878.78958,3,,R122,,,,,,,,,,,0,Type2
1448,PL032PL094,1,PL032,43878.75347,PL094,43878.90556,3,,R015,,,,,,,,,,,0,Type3
1449,PL015PL101,1,PL015,43878.78194,PL101,43878.98333,3,,R101,,,,,,,,,,,H_E,Type5
1450,PL020PL071,1,PL020,43878.78264,PL071,43878.85764,3,,R069,,,,,,,,,,,N_E,Type8
1451,PL011PL015,1,PL011,43878.79514,PL015,43879.05278,3,,R123,,,,,,,,,,,H_E,Type5
1452,PL030PL002,1,PL030,43878.81042,PL002,43878.97431,3,,R156,,,,,,,,,,,N_E,Type8
1453,PL094PL007,1,PL094,43878.81181,PL007,43879,3,,R039,,,,,,,,,,,N_E,Type8
1454,PL070PL003,1,PL070,43878.81736,PL003,43878.82917,3,,R125,,,,,,,,,,,N_D,Type7
1455,PL037PL011,1,PL037,43878.82917,PL011,43879.04375,3,,R070,,,,,,,,,,,H_E,Type5
1456,PL085PL035,1,PL085,43878.83333,PL035,43878.86528,3,,R126,,,,,,,,,,,H_D,Type4
1457,PL016PL008,1,PL016,43878.83333,PL008,43879.02292,3,,R067,,,,,,,,,,,H_D,Type4
1458,PL058PL094,1,PL058,43878.83333,PL094,43878.87639,3,,R102,,,,,,,,,,,N_D,Type6
1459,PL094PL011,1,PL094,43878.84028,PL011,43878.84792,3,,R038,,,,,,,,,,,0,Type3
1460,PL022PL017,1,PL022,43878.875,PL017,43878.91528,3,,R068,,,,,,,,,,,N_E,Type8
1461,PL020PL012,1,PL020,43878.875,PL012,43878.8875,3,,R081,,,,,,,,,,,N_D,Type6
1462,PL013PL006,1,PL013,43878.88542,PL006,43878.99306,3,,R059,,,,,,,,,,,N_D,Type6
1463,PL020PL071,1,PL020,43878.89722,PL071,43879.02153,3,,R069,,,,,,,,,,,N_E,Type8
1464,PL094PL015,1,PL094,43878.91806,PL015,43879.23611,3,,R097,,,,,,,,,,,H_E,Type5
1465,PL032PL050,1,PL032,43878.91944,PL050,43879.13264,3,,R011,,,,,,,,,,,H_E,Type5
1466,PL003PL033,1,PL003,43878.93819,PL033,43878.96528,3,,R048,,,,,,,,,,,N_D,Type7
1467,PL002PL007,1,PL002,43878.95556,PL007,43879.19583,3,,R098,,,,,,,,,,,N_E,Type8
1468,PL006PL013,1,PL006,43878.95764,PL013,43879.05694,3,,R059,,,,,,,,,,,N_D,Type6
1469,PL022PL008,1,PL022,43878.97083,PL008,43879.04028,3,,R127,,,,,,,,,,,N_D,Type6
1470,PL011PL094,1,PL011,43878.97917,PL094,43878.98472,3,,R038,,,,,,,,,,,0,Type3
1471,PL007PL037,2,PL007,43879,PL037,43879.04722,3,,R190,,,,,,,,,,,N_E,Type8
1472,PL101PL045,2,PL101,43879.00069,PL045,43879.25764,3,,R096,,,,,,,,,,,H_E,Type5
1473,PL071PL020,2,PL071,43879.02292,PL020,43879.12986,3,,R069,,,,,,,,,,,N_E,Type8
1474,PL032PL094,2,PL032,43879.04931,PL094,43879.19583,3,,R015,,,,,,,,,,,0,Type3
1475,PL017PL020,2,PL017,43879.05764,PL020,43879.12569,3,,R024,,,,,,,,,,,N_E,Type8
1476,PL020PL016,2,PL020,43879.06667,PL016,43879.08333,3,,R022,,,,,,,,,,,N_D,Type6
1477,PL048PL050,2,PL048,43879.08056,PL050,43879.275,3,,R078,,,,,,,,,,,H_E,Type5
1478,PL032PL050,2,PL032,43879.10417,PL050,43879.34931,3,,R011,,,,,,,,,,,H_E,Type5
1479,PL015PL031,2,PL015,43879.10417,PL031,43879.13264,3,,R128,,,,,,,,,,,H_E,Type5
1480,PL012PL020,2,PL012,43879.125,PL020,43879.14097,3,,R081,,,,,,,,,,,N_D,Type6
1481,PL020PL006,2,PL020,43879.14375,PL006,43879.47222,3,,R054,,,,,,,,,,,N_E,Type8
1482,PL050PL034,2,PL050,43879.14653,PL034,43879.23125,3,,R071,,,,,,,,,,,H_E,Type5
1483,PL013PL006,2,PL013,43879.1625,PL006,43879.31181,3,,R059,,,,,,,,,,,N_D,Type6
1484,PL008PL022,2,PL008,43879.16667,PL022,43879.24931,3,,R127,,,,,,,,,,,N_D,Type6
1485,PL094PL005,2,PL094,43879.17639,PL005,43879.27986,3,,R091,,,,,,,,,,,H_E,Type5
1486,PL032PL094,2,PL032,43879.1875,PL094,43879.32708,3,,R015,,,,,,,,,,,0,Type3
